f_id,event_id,event_name_id,president,event_detail,event_address,event_date_end,event_time_end,event_date_start,event_time_start
6264,17856,2,<blank>,<blank>,ณ วัดหัวลำโพง เขตปทุมวัน กรุงเทพมหานคร ,0000-00-00,<blank>,2019-03-07,14:00
6265,17857,4622,<blank>,ระหว่างวันที่ 11-13 มี.ค.2562 มีพระสงฆ์ทรงสมณศักดิ์เทศนาทุกคืน และหลังพิธีสงฆ์มีหนังตะลุงแสดงคืนละ 1 คณะทุกคืน,ณ  วัดท่ายาง  อ.ทุ่งใหญ่ จ.นครศรีธรรมราช,2019-03-13,19:30,2019-03-06,19:30
6265,17858,2,<blank>,<blank>,ณ ฌาปนสถานวัดท่ายาง อ.ทุ่งใหญ่ จ.นครศรีธรรมราช,0000-00-00,<blank>,2019-03-14,13:00
6266,17859,21,<blank>,<blank>,ณ  เมรุหน้า วัดธาตุทอง เขตวัฒนา กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-09,17:00
6267,17860,2,<blank>,<blank>,ณ  วัดมกุฏกษัตริยาราม  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-10,18:00
6268,17861,18,<blank>,<blank>,ณ  ศาลา 1  วัดใหม่ปางแก  ต.ปากช่อง  อ.ปากช่อง  จ.นครราชสีมา  ,2019-03-11,19:00,2019-03-07,19:00
6268,17862,2,<blank>,<blank>,ณ วัดใหม่ปางแก  ต.ปากช่อง  อ.ปากช่อง  จ.นครราชสีมา  ,0000-00-00,<blank>,2019-03-12,16:30
6269,17863,3835,<blank>,<blank>,ณ  ศาลา 8 วรรณา-สุพิณ  วัดธาตุทอง  เขตวัฒนา กรุงเทพฯ\r\n,0000-00-00,<blank>,2019-03-10,16:30
6269,17864,4286,<blank>,<blank>,ณ  ศาลา 8 วรรณา-สุพิณ  วัดธาตุทอง  เขตวัฒนา กรุงเทพฯ,0000-00-00,<blank>,2017-03-10,18:30
6269,17865,18,<blank>,<blank>,ณ  ศาลา 8 วรรณา-สุพิณ  วัดธาตุทอง  เขตวัฒนา กรุงเทพฯ,2019-03-13,19:00,2019-03-11,19:00
6269,17866,3828,<blank>,<blank>,ณ  ศาลา 8 วรรณา-สุพิณ  วัดธาตุทอง  เขตวัฒนา กรุงเทพฯ,0000-00-00,<blank>,2019-03-14,19:00
6269,17867,22,<blank>,<blank>,ณ  ศาลา 8 วรรณา-สุพิณ  วัดธาตุทอง  เขตวัฒนา กรุงเทพฯ,0000-00-00,<blank>,2019-03-15,9:30
6269,17868,4554,<blank>,<blank>,ณ  สุสานไหหลำ  อ.บ้านบึง  จ.ชลบุรี  ,0000-00-00,<blank>,2019-03-15,10:30
6270,17869,3835,<blank>,<blank>,"ณ ศาลา 2 วัดศรีเรืองบุญ  หมู่ที่ 1, 1 ถ.ปลายบาง ต.ปลายบาง อ.บางกรวย จ.นนทบุรี",0000-00-00,<blank>,2019-03-09,17:00
6270,17870,18,<blank>,<blank>,"ณ ศาลา 2 วัดศรีเรืองบุญ  หมู่ที่ 1, 1 ถ.ปลายบาง ต.ปลายบาง อ.บางกรวย จ.นนทบุรี",2019-03-13,19:00,2019-03-09,19:00
6270,17871,2,<blank>,<blank>,"ณ วัดศรีเรืองบุญ  หมู่ที่ 1, 1 ถ.ปลายบาง ต.ปลายบาง อ.บางกรวย จ.นนทบุรี",0000-00-00,<blank>,2019-03-14,16:00
6271,17872,21,<blank>,<blank>,วัดศิริพงษ์ธรรมนิมิต  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-12,16:00
6272,17873,21,<blank>,<blank>,ณ  เมรุ 1 วัดพระศรีมหาธาตุฯ บางเขน  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-17,16:00
6273,17874,18,<blank>,<blank>,ณ ศาลาสิทธิสยามกาล (ศาลา 4)  วัดธาตุทอง  กรุงเทพมหานคร,2019-03-14,<blank>,2019-03-08,<blank>
6273,17875,3829,<blank>,<blank>,ณ วัดธาตุทอง  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-30,15:00
6274,17876,4560,<blank>,<blank>,ณ  วัดมะพร้าวเตี้ย  ซอยบางแวก 104  แขวงคลองขวาง  เขตภาษีเจริญ  กรุงเทพฯ  ,2019-03-13,<blank>,2019-03-09,<blank>
6274,17877,2,<blank>,<blank>,ณ  วัดมะพร้าวเตี้ย  ซอยบางแวก 104  แขวงคลองขวาง  เขตภาษีเจริญ  กรุงเทพฯ  ,0000-00-00,<blank>,2019-03-14,17:00
6275,17878,18,<blank>,<blank>,ณ  ศาลา 9 วัดบึงทองหลาง  กรุงเทพมหานคร ,2019-03-15,<blank>,2019-03-09,<blank>
6275,17879,21,<blank>,<blank>,ณ  เมรุวัดบึงทองหลาง  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-16,15:00
6276,17880,3835,<blank>,<blank>,ณ  ศาลา 28 ( ศาลาจุลินทร์-สงวน  ล่ำซำ)  วัดธาตุทอง  กรุงเทพมหานคร ,0000-00-00,<blank>,2019-03-12,16:00
6276,17881,4286,<blank>,<blank>,ณ  ศาลา 28 ( ศาลาจุลินทร์-สงวน  ล่ำซำ)  วัดธาตุทอง  กรุงเทพมหานคร ,0000-00-00,<blank>,2019-03-12,18:30
6276,17882,18,<blank>,<blank>,ณ  ศาลา 28 ( ศาลาจุลินทร์-สงวน  ล่ำซำ)  วัดธาตุทอง  กรุงเทพมหานคร ,2019-03-16,19:00,2019-03-13,19:00
6276,17883,2,<blank>,<blank>,ณ  วัดธาตุทอง  กรุงเทพมหานคร ,0000-00-00,<blank>,2019-03-17,14:00
6277,17884,4565,<blank>,<blank>, ณ ประเทศฮ่องกง,0000-00-00,<blank>,2019-03-26,17:00
6277,17885,4677,<blank>,<blank>, ณ ประเทศฮ่องกง ,0000-00-00,<blank>,2019-03-27,10:00
6278,17886,21,<blank>,<blank>,ณ  เมรุวัดป้อมวิเชียรโชติการาม  ถนนวิเชียรโชฎก  ตำบลมหาชัย  อำเภอเมือง  จังหวัดสมุทรสาคร,0000-00-00,<blank>,2019-03-17,16:30
6279,17887,4678,<blank>,<blank>,ณ  เมรุวัดราชสิทธารามราชวรวิหาร  ซอยอิสรภาพ 23  ถนนอิสรภาพ  กรุงเทพมหานคร  ,0000-00-00,<blank>,2019-03-17,17:30
6280,17888,3835,<blank>,<blank>,ณ  ศาลา 3 วัดสีกัน  ถนนสรงประภา  ดอนเมือง  กรุงเทพมหานคร,2019-03-11,<blank>,2019-03-11,17:00
6280,17889,4286,<blank>,<blank>,ณ  ศาลา 3 วัดสีกัน  ถนนสรงประภา  ดอนเมือง  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-11,19:00
6280,17890,4679,<blank>,<blank>,ณ  จังหวัดหนองบัวลำภู  ,2019-03-15,18:00,2019-03-12,18:00
6281,17891,18,<blank>,<blank>,ณ  ศาลา 11  วัดพระศรีมหาธาตุวรมหาวิหาร  บางเขน  กรุงเทพมหานคร  ,2019-03-17,18:30,2019-03-12,18:30
6281,17892,3829,<blank>,<blank>,ณ  เมรุฯ 1 ฌาปนสถานกองทัพอากาศ  วัดพระศรีมหาธาตุวรมหาวิหาร  บางเขน  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-18,16:00
6282,17893,18,<blank>,<blank>,ณ  ศาลา 11  วัดพระศรีมหาธาตุวรมหาวิหาร  บางเขน  กรุงเทพมหานคร  ,2019-03-17,18:30,2019-03-12,18:30
6282,17894,3829,<blank>,<blank>,ณ  เมรุฯ 1 ฌาปนสถานกองทัพอากาศ  วัดพระศรีมหาธาตุวรมหาวิหาร  บางเขน  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-18,16:00
6283,17895,18,<blank>,<blank>,ณ  ศาลาขันทอง  วัดบางประทุมนอก  ถ.เอกชัย  แขวงบางขุนเทียน  ,2019-03-15,19:00,2019-03-11,19:00
6283,17896,21,<blank>,<blank>,ณ วัดบางประทุมนอก  ถ.เอกชัย  แขวงบางขุนเทียน  ,0000-00-00,<blank>,2019-03-17,17:00
6284,17897,2,<blank>,<blank>,ณ  วัดมกุฏกษัตริยาราม  กรุงเทพมหานคร ,0000-00-00,<blank>,2019-03-20,14:00
6285,17898,2,<blank>,<blank>,ณ  วัดบางปะกอก  กรุงเทพมหนคร,0000-00-00,<blank>,2019-03-18,17:30
6286,17899,3835,<blank>,<blank>,ณ  ศาลา 3  วัดพระศรีมหาธาตุ บางเขน กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-15,16:00
6286,17900,4268,<blank>,<blank>,ณ  ศาลา 3  วัดพระศรีมหาธาตุ บางเขน กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-15,17:00
6286,17901,4286,<blank>,<blank>,ณ  ศาลา 3  วัดพระศรีมหาธาตุ บางเขน กรุงเทพมหานคร ,0000-00-00,<blank>,2019-03-15,17:30
6286,17902,18,<blank>,<blank>,ณ  ศาลา 3  วัดพระศรีมหาธาตุ บางเขน กรุงเทพมหานคร ,2019-03-19,18:30,2019-03-16,18:30
6286,17903,3,<blank>,<blank>,ณ  เมรุ 1 วัดพระศรีมหาธาตุ บางเขน กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-20,16:00
6287,17904,4680,<blank>,<blank>,"ณ อาคารที่ทำการสถานเอกอัครราชทูต ณ กรุงวอชิงตัน (1024 Wisconsin Avenue NW, Washington, D.C. 2007)",2019-03-21,15:00,2019-03-19,10:00
6287,17905,4641,<blank>,<blank>,"ณ  วัดไทยกรุงวอชิงตันดีซี รัฐแมริแลนด์ (13440 Layhill Road, Silver Spring, MD, 20906)",2019-03-21,19:00,2019-03-19,19:00
6288,17906,3835,<blank>,<blank>,ณ. วัดแหลมใต้ ต.หน้าเมือง อ.เมือง จ.ฉะเชิงเทรา,0000-00-00,<blank>,2019-03-14,16:00
6288,17907,18,<blank>,<blank>,ณ. วัดแหลมใต้ ต.หน้าเมือง อ.เมือง จ.ฉะเชิงเทรา,2019-03-20,20:00,2019-03-14,20:00
6288,17908,4681,<blank>,<blank>,ณ. วัดแหลมใต้ ต.หน้าเมือง อ.เมือง จ.ฉะเชิงเทรา,0000-00-00,<blank>,2019-03-21,16:00
6289,17909,3835,<blank>,<blank>,ณ.วัดชินวงศ์ประดิษฐ์ ต.บ้านพรุ อ.หาดใหญ่ จ.สงขลา,0000-00-00,<blank>,2019-03-12,15:00
6289,17910,18,<blank>,<blank>,ณ.วัดชินวงศ์ประดิษฐ์ ต.บ้านพรุ อ.หาดใหญ่ จ.สงขลา,2019-03-17,19:00,2019-03-12,19:00
6289,17911,2,<blank>,<blank>,ณ.วัดชินวงศ์ประดิษฐ์ ต.บ้านพรุ อ.หาดใหญ่ จ.สงขลา,0000-00-00,<blank>,2019-03-18,14:00
6290,17912,3835,<blank>,<blank>,ณ ศาลา 32  วัดธาตุทอง  เขตวัฒนา กรุงเทพฯ\r\n,0000-00-00,<blank>,2019-03-19,17:00
6290,17913,4286,<blank>,<blank>,ณ ศาลา 32  วัดธาตุทอง  เขตวัฒนา กรุงเทพฯ\r\n,0000-00-00,<blank>,2019-03-19,18:30
6290,17914,18,<blank>,วันที่ 21 มี.ค.2562 สร.ปทุมวัน / 22 มี.ค.2562 ภาค 3350  เป็นเจ้าภาพสวดพระอภิธรรม,ณ ศาลา 32  วัดธาตุทอง  เขตวัฒนา กรุงเทพฯ,2019-03-25,19:00,2019-03-20,19:00
6291,17915,2,<blank>,<blank>,ณ  ศาลา 4  วัดหัวลำโพง  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-20,14:00
6292,17916,2,<blank>,<blank>,ณ  วัดธาตุทอง  กรุงเทพมหานคร  ,0000-00-00,<blank>,2019-03-23,17:00
6293,17917,4286,<blank>,<blank>,ณ วัดขันประชาสรรค์ (วัดบ้านขัน) หมู่ที่ ๔ ตำบลชุมพล อำเภอศรีนครินทร์ จังหวัดพัทลุง,2019-03-24,17:00,2019-03-19,17:00
6293,17918,4234,<blank>,<blank>,ณ เมรุวัดขันประชาสรรค์ (วัดบ้านขัน) หมู่ที่ ๔ ตำบลชุมพล อำเภอศรีนครินทร์ จังหวัดพัทลุง,0000-00-00,<blank>,2019-03-25,13:00
6294,17919,18,<blank>,*** วันอาทิตย์ที่ 24 มีนาคม 2562 งดสวดพระอภิธรรม***,ณ  ศาลา 8  วัดวชิรธรรมสาธิต  เขตพระโขนง กรุงเทพมหานคร ,2019-03-26,19:00,2019-03-21,19:00
6294,17920,2,<blank>,<blank>,ณ  วัดวชิรธรรมสาธิต  เขตพระโขนง  กรุงเทพมหานคร ,0000-00-00,<blank>,2019-03-27,16:00
6295,17921,4682,<blank>,<blank>,ณ  เมรุหลวงหน้าพลับพลาอิศริยาภรณ์  วัดเทพศิรินทราวาสราชวรวิหาร  แขวงวัดเทพศิรินทร์  เขตป้อมปราบศัตรูพ่าย  กรุงเทพมหานคร,0000-00-00,<blank>,2019-03-21,16:00
