shop_id,shop_fax,shop_desc,shop_name,shop_site,shop_time,shop_email,shop_provi,shop_amphur,shop_address,shop_district,shop_province,shop_telephone
667,<blank>,จำหน่ายดอกไม้สด ปลีก,จำเนียร จรูญชาติ,<blank>,ทำการทุกวัน 04:00-17:00,<blank>,กรุงเทพมหานคร,วัฒนา   ,ตลาดอ่อนนุช  ถนนสุขุมวิท 77 แขวงพระโขนงเหนือ เขตวัฒนา กทม 10250,ตลาด   ,1,023328498
668,022948208-9,รับจัดดอกไม้ และของขวัญ จัดนอกสถานที่ จัดส่งทั่วกรุงเทพและปริมณฑล (สามารถโทรสั่งได้ที่สำนักงานใหญ่ สาขา จะทำการผลิตและจัดส่ง),บริษัท สเตซีย์ อินเตอร์เนชั่นแนล จำกัด,http://www.stacey.co.th,จันทร์-ศุกร์ 08:00-17:00 เสาร์ 08:00-17:00,<blank>,กรุงเทพมหานคร,ยานนาวา,896/4  อาคารสำนักงาน 1 อาคารชุดเอสวีซิตี้  พระราม 3 แขวงบางโพงพาง เขตยานนาวา กทม 10120,ยานนาวา   ,1,"022941551,022941603,022941532,022941535,022941575,022941583,022941596,022941602,022941613,022941618,022941628,022941640,022941642,022941654,022941499"
669,022862759,รับจัดดอกไม้ และของขวัญ จัดนอกสถานที่ จัดส่งทั่วกรุงเทพและปริมณฑล (สามารถโทรสั่งได้ที่สำนักงานใหญ่ สาขา จะทำการผลิตและจัดส่ง),บริษัท สเตซีย์ อินเตอร์เนชั่นแนล จำกัด,http://www.stacey.co.th,จันทร์-ศุกร์ 08:00-17:00 เสาร์ 08:00-17:00,<blank>,กรุงเทพมหานคร,ยานนาวา   ,2222/6 ซอย 23 ถนนจันทน์ แขวงช่องนนทรี เขตยานนาวา กทม 10120,ยานนาวา   ,1,"022874990,022855189,022874981-9"
670,026642007,บริการรับจัดช่อดอกไม้ ทุกประเภท รับจัดทั้งในและนอกสถานที่ มีบริการส่งทั้งในและต่างประเทศ,บริษัท แคทลียา ฟลอริสท์ จำกัด,http://www.cattleya.com,ทำการทุกวัน 08:00-18:00,info@cattleya.com,กรุงเทพมหานคร,วัฒนา ,36/17  สุขุมวิท 21 แขวงคลองเตยเหนือ เขตวัฒนา กทม 10110,คลองเตยเหนือ   ,1,022605655-9
671,025745717,"จำหน่าย-รับจัดดอกไม้ ต้นกล้วยไม้,ต้นไม้มงคล รับงานทั่งในและนอกสถานที่ งานพิธีต่างๆ และบริการส่ง",เจย์ ฟลาวเวอร์,<blank>,ทำการทุกวัน 06:00-20:00,<blank>,นนทบุรี   ,ปากเกร็ด   ,58/10  เมืองทองธานี  แจ้งวัฒนะ ตำบลบางพูด อำเภอปากเกร็ด นนทบุรี 11120,บางพูด   ,3,025736860
672,<blank>,รับจัดดอกไม้ทุกชนิด ทุกโอกาส จัดนอกสถานที่ งานพิธีต่าง ๆ บริการจัดส่งทั่วกรุงเทพและต่างจังหวัด (บางจังหวัด),ฟลาวเวอร์ สวีท,<blank>,ทำการทุกวัน 07:00-19:00,<blank>,กรุงเทพมหานคร,ห้วยขวาง   ,832  ประชาอุทิศ แขวงห้วยขวาง เขตห้วยขวาง กทม 10310,ห้วยขวาง   ,1,022744647
673,<blank>,พวงหรีด,ร้าน แสงทอง,<blank>,ทำการทุกวัน 06:00-17:00,<blank>,พิจิตร   ,บางมูลนาก   ,27  นรินทร์รักษ์ ตำบลบางมูลนาก อำเภอบางมูลนาก พิจิตร 66120,บางมูลนาก,53,056631374
674,<blank>,จำหน่ายและรับจัดดอกไม้สด แห้ง พวงหรีด จัดตามงานพิธีต่างๆ ทั้งในและนอกสถานที่ บริากรส่ง,แพร ร้านดอกไม้,<blank>,ทำการทุกวัน 07:30-19:30,<blank>,กรุงเทพมหานคร,ราชเทวี   ,74/10  เพชรบุรี 31 แขวงมักกะสัน เขตราชเทวี กทม 10400,มักกะสัน   ,1,022544516
675,023914037,จำหน่ายและรับจัดดอกไม้สด แห้ง จัดพวงหรีด ทั้งในและนอกสถานที่ ตามงานพิธีต่างๆ และบริการส่ง,ร้าน มิสสุจิตรา ฟลาวเวอร์,<blank>,ทำการทุกวัน 08:00-18:00,<blank>,กรุงเทพมหานคร,คลองเตย,14/29 ซอย 65 สุขุมวิท แขวงพระโขนง เขตคลองเตย กทม 10110,พระโขนง   ,1,"023918872,023914038,023914704,023919744"
676,<blank>,"ดอกไม้ สด-แห้ง, รับจัด",อิฐนี เจริญ แผง,<blank>,ทำการทุกวัน 06:00-20:00,<blank>,นราธิวาส   ,บางนา   ,11  ภูผาภักดี ตำบลบางนาค อำเภอเมืองนราธิวาส นราธิวาส 96000,บางนา   ,76,073514455
677,<blank>,จำหน่ายดอกไม้สด ส่ง,สุนิต แพร่พานธรรม แผง,<blank>,ทำการทุกวัน 01:00-13:00,<blank>,กรุงเทพมหานคร,พระนคร,836-55  จักรเพชร แขวงวังบูรพาภิรมย์ เขตพระนคร กทม 10200,วังบูรพาภิรมย์   ,1,022228766
678,<blank>,จำหน่ายดอกไม้สด- แห้ง รับจัดดอกไม้,ไวส์ฟลอรีส ร้านดอกไม้,<blank>,ทำการทุกวัน 08:00-20:00,<blank>,กาญจนบุรี   ,เมืองกาญจนบุรี   ,147  แสงชูโต   กาญจนบุรี 0,ท่าม่วง,56,034513902
679,022484308,จำหน่ายของขวัญ ดอกไม้ พวงหรีด และรับจัด ดอกไม้ทั้งในและนอกสถานที่ตามงานพิธีต่างๆ บริการส่งถึงที่,บริษัท กิฟส์ แอนด์ บาสเก็ตส์ จำกัด,http://www.giftsansbasket.co.th,จันทร์-ศุกร์ 08:00-17:30 เสาร์ 08:00-17:30,<blank>,กรุงเทพมหานคร,ดินแดง   ,71  ดินแดง แขวงดินแดง เขตดินแดง กทม 10400,ดินแดง   ,1,022484391-2
680,<blank>,รับจัดดอกไม้ในโอกาสต่าง ๆ จัดนอกสถานที่ งานพิธีต่าง ๆ บริการจัดส่งทั่วโลก,ฟลาวเวอร์ แกลเลอรี่,http://www.flowergallery.co.th,จันทร์-ศุกร์ 08:00-19:00 เสาร์ 08:00-19:00,pom@flowergallery.co.th,กรุงเทพมหานคร,ปทุมวัน,อาคารมณียาเซ็นเตอร์  ถนนเพลินจิต แขวงลุมพินี เขตปทุมวัน กทม 10330,ลุมพินี   ,1,026520865
